customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2040-ldiwq,male,False,True,True,65,True,True,dsl,False,True,True,True,True,True,two year,True,bank transfer (automatic),84.2,5324.5,False
6496-jdssb,female,False,False,False,8,True,False,fiber optic,False,False,False,False,True,False,month-to-month,True,bank transfer (automatic),80.0,624.6,False
9408-ssnvz,female,False,False,False,4,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,70.15,268.35,True
4443-embna,female,False,True,False,71,True,True,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),24.75,1836.9,False
6469-mrvet,male,False,True,True,1,True,False,no,False,False,False,False,False,False,one year,True,electronic check,20.2,20.2,False
0742-moabm,male,False,True,False,4,True,False,dsl,False,False,False,True,False,False,month-to-month,False,mailed check,50.05,179.35,True
5961-vusrv,female,False,False,False,12,True,False,no,False,False,False,False,False,False,one year,True,bank transfer (automatic),19.35,219.35,False
6778-jfcmk,male,False,False,False,24,False,False,dsl,True,False,False,False,True,True,one year,True,mailed check,50.6,1288.75,False
6341-jvqgf,female,False,True,True,31,True,False,dsl,True,False,True,True,True,True,one year,True,mailed check,81.15,2545.75,False
2232-dmlxu,female,False,True,False,1,True,False,dsl,False,False,False,False,True,False,month-to-month,False,mailed check,55.2,55.2,True
4811-jbuvu,male,False,False,False,30,True,True,fiber optic,False,False,False,True,False,True,month-to-month,True,credit card (automatic),89.9,2723.15,False
0945-tsonx,female,False,True,True,47,True,True,dsl,True,True,False,True,True,True,two year,True,credit card (automatic),85.3,4107.25,False
2651-zcbxv,male,False,False,False,54,True,True,fiber optic,True,True,False,True,True,True,two year,True,credit card (automatic),108.0,5760.65,False
3316-uwxuy,male,False,False,False,50,True,False,fiber optic,True,True,False,True,False,True,month-to-month,True,credit card (automatic),93.5,4747.5,False
8937-rdthp,male,False,False,False,1,True,False,fiber optic,True,False,False,False,False,True,month-to-month,True,mailed check,84.6,84.6,True
7083-miopc,female,False,False,False,72,True,False,no,False,False,False,False,False,False,two year,False,credit card (automatic),20.25,1566.9,False
1984-gpteh,female,False,False,False,29,True,True,no,False,False,False,False,False,False,month-to-month,False,electronic check,25.15,702.0,False
1251-krreg,male,False,False,False,2,True,True,dsl,False,True,False,False,False,False,month-to-month,True,mailed check,54.4,114.1,True
0621-jfhol,female,False,False,False,10,False,False,dsl,False,False,False,True,False,False,two year,True,mailed check,29.6,299.05,False
9903-lysab,male,False,True,False,18,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,73.15,1305.95,False
0094-oifmo,female,True,False,False,11,True,False,fiber optic,False,True,False,False,True,True,month-to-month,True,electronic check,95.0,1120.3,True
9227-uaqft,male,False,False,False,16,True,False,no,False,False,False,False,False,False,two year,False,mailed check,19.75,284.35,False
7301-abvad,female,False,False,False,72,True,True,dsl,False,True,True,True,True,True,two year,False,bank transfer (automatic),86.6,6350.5,False
6614-fhdbo,male,False,False,False,72,True,True,fiber optic,False,True,True,True,True,True,two year,False,bank transfer (automatic),109.2,7878.3,False
7576-aseju,female,False,True,True,41,True,False,dsl,True,False,False,True,True,True,one year,True,credit card (automatic),74.7,3187.65,False
9058-hrzsv,female,True,True,False,65,True,False,fiber optic,True,True,True,False,False,True,month-to-month,False,electronic check,94.4,6126.15,False
4522-akylr,female,True,False,False,13,True,False,dsl,False,True,True,False,False,False,month-to-month,True,electronic check,54.8,731.3,False
0221-wmxnq,male,True,False,False,4,True,False,fiber optic,True,False,False,False,False,False,month-to-month,False,electronic check,75.35,273.4,False
0303-uncip,male,False,False,False,41,True,True,dsl,False,False,True,False,False,True,one year,False,mailed check,65.0,2531.8,False
9947-otfqu,male,True,False,False,15,True,False,fiber optic,False,True,False,False,False,False,month-to-month,True,electronic check,74.4,1074.3,True
0322-yinqp,male,False,False,False,1,True,False,dsl,True,False,False,False,False,False,month-to-month,True,mailed check,48.55,48.55,True
0959-whokv,male,False,False,False,42,True,True,fiber optic,True,True,True,False,False,True,one year,True,electronic check,99.0,4298.45,False
4075-jfpgr,female,False,True,False,51,True,False,fiber optic,True,True,True,False,True,False,one year,True,electronic check,93.5,4619.55,False
4629-nrxkx,female,False,True,True,2,True,False,fiber optic,False,False,False,False,False,False,month-to-month,False,electronic check,70.4,147.15,True
9514-jdski,male,True,True,False,1,False,False,dsl,False,True,False,False,True,False,month-to-month,False,electronic check,40.2,40.2,True
3282-ziszv,male,False,False,True,32,True,True,dsl,False,True,True,True,True,True,one year,False,credit card (automatic),83.7,2633.3,False
3675-ydupj,male,False,False,False,10,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,19.85,193.05,False
4111-bnxif,female,False,True,True,67,False,False,dsl,False,True,True,True,True,True,two year,True,electronic check,59.55,4103.9,False
7017-vfhay,female,False,True,True,61,True,True,fiber optic,True,True,True,True,True,True,two year,False,credit card (automatic),115.1,7008.15,False
6655-lhbyw,male,False,False,False,50,True,True,fiber optic,True,True,True,True,True,True,one year,False,credit card (automatic),114.35,5791.1,False
4959-josrx,female,False,True,False,2,True,False,dsl,False,False,False,False,False,False,month-to-month,True,credit card (automatic),44.6,80.55,True
5046-nuhwd,female,True,True,False,29,False,False,dsl,True,False,True,False,False,True,month-to-month,True,electronic check,45.0,1228.65,False
7273-tefqd,male,True,False,False,3,False,False,dsl,False,False,True,False,False,True,month-to-month,True,electronic check,41.15,132.2,True
3606-twkgi,male,True,False,False,13,True,True,fiber optic,False,True,True,False,True,True,month-to-month,True,electronic check,106.9,1364.3,True
7529-zdfxi,male,True,True,False,57,True,True,fiber optic,False,True,False,False,False,True,month-to-month,True,electronic check,89.85,4925.35,False
7605-bdwdc,female,False,False,False,31,False,False,dsl,True,True,False,True,False,True,two year,True,bank transfer (automatic),49.85,1520.1,False
1950-ksvvj,female,False,True,False,45,True,True,fiber optic,True,True,True,True,True,True,one year,False,mailed check,113.3,5032.25,False
0123-crbrt,female,False,True,True,61,True,True,dsl,True,True,True,True,True,True,two year,False,mailed check,88.1,5526.75,False
6292-tosss,male,False,False,False,50,True,True,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),24.9,1195.25,False
3197-arfoy,female,True,False,False,19,True,False,fiber optic,True,True,False,True,True,True,month-to-month,True,mailed check,105.0,2007.25,False
6323-aybrx,male,False,False,False,59,True,False,no,False,False,False,False,False,False,two year,False,mailed check,19.35,1099.6,True
7014-zzxaw,female,False,True,False,71,True,True,no,False,False,False,False,False,False,two year,True,credit card (automatic),24.25,1732.95,False
4385-gzqxv,female,True,False,False,16,True,False,fiber optic,False,False,False,True,True,True,month-to-month,True,electronic check,94.45,1511.2,True
7633-mvpuy,male,False,True,False,57,True,False,dsl,True,True,False,True,False,False,two year,True,electronic check,59.75,3450.15,False
6366-zgqgl,male,False,False,False,1,False,False,dsl,False,False,False,False,False,False,month-to-month,False,bank transfer (automatic),24.8,24.8,True
4716-hhkqh,male,True,True,False,20,True,True,fiber optic,False,True,False,True,True,True,month-to-month,False,electronic check,107.05,2172.05,False
5940-ahuhd,male,False,False,False,1,True,False,fiber optic,False,False,False,False,False,False,month-to-month,False,mailed check,70.6,70.6,True
6432-twqlb,male,False,True,False,5,True,True,fiber optic,False,True,False,True,False,False,month-to-month,True,electronic check,85.4,401.1,True
4484-glzou,female,False,True,False,52,True,True,fiber optic,False,True,True,False,True,True,month-to-month,True,electronic check,105.05,5624.85,True
3179-gbrwv,male,True,True,False,21,True,False,dsl,True,True,False,False,False,True,month-to-month,True,bank transfer (automatic),64.95,1339.8,False
8645-kwhjo,male,False,False,False,14,False,False,dsl,False,False,True,True,True,True,month-to-month,True,electronic check,55.0,771.95,False
4130-mzlcc,female,False,False,False,5,True,False,dsl,False,True,False,False,False,False,month-to-month,False,bank transfer (automatic),50.55,244.75,False
0314-tkosi,female,False,False,False,6,True,False,dsl,True,True,False,False,False,False,month-to-month,False,mailed check,55.15,322.9,False
8229-myejz,female,False,False,False,10,True,False,dsl,False,True,False,False,False,False,month-to-month,False,electronic check,51.2,498.25,False
2080-srcde,female,False,False,True,1,True,True,no,False,False,False,False,False,False,month-to-month,False,mailed check,25.4,25.4,False
9577-wjvcq,female,False,False,False,68,True,True,dsl,True,False,False,False,False,False,month-to-month,False,mailed check,54.45,3687.75,False
9512-uibfx,male,False,True,True,18,True,False,fiber optic,False,False,True,False,True,True,month-to-month,False,mailed check,95.15,1779.95,True
6202-dyyfx,female,False,False,False,22,True,True,fiber optic,False,False,False,False,False,False,one year,True,credit card (automatic),76.0,1783.6,False
3808-hfkde,female,False,False,False,20,True,False,dsl,False,False,False,False,False,False,month-to-month,True,electronic check,44.35,927.15,False
5583-sxdag,male,False,True,False,1,True,False,fiber optic,False,False,False,False,False,False,month-to-month,False,electronic check,70.0,70.0,True
3488-pgmqj,male,True,False,False,8,True,False,fiber optic,False,True,False,False,False,False,month-to-month,True,electronic check,74.5,606.55,True
3580-reoac,male,False,False,False,10,True,False,dsl,False,False,False,False,False,False,month-to-month,True,credit card (automatic),44.85,435.4,True
7534-bfesc,male,True,False,False,24,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,76.1,1712.7,True
3727-owvyd,male,False,False,False,35,True,False,dsl,True,True,True,False,False,False,one year,False,mailed check,61.2,2021.2,False
2294-salne,male,False,True,True,23,True,False,fiber optic,False,True,True,True,False,False,one year,False,mailed check,86.8,1940.8,False
4847-tajyi,female,True,False,False,6,True,False,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,89.35,567.8,False
1563-iwqex,female,False,False,False,12,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.7,220.35,False
8203-xjzrc,male,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,20.25,20.25,False
6556-dbkzf,female,False,True,True,71,True,False,fiber optic,False,False,True,False,False,False,two year,False,electronic check,76.05,5436.45,False
6851-wefyx,male,True,True,False,35,True,True,fiber optic,False,False,True,False,True,True,month-to-month,True,electronic check,100.8,3437.5,False
2985-juubz,male,False,True,True,40,True,True,dsl,False,False,True,False,True,True,month-to-month,True,electronic check,74.55,3015.75,False
6390-dsazx,female,False,False,True,1,True,False,fiber optic,True,False,False,False,False,False,month-to-month,True,mailed check,73.6,73.6,True
0895-lmrsf,male,False,False,False,23,True,False,dsl,False,False,False,False,True,True,one year,True,bank transfer (automatic),64.9,1509.8,False
8098-llazx,female,True,False,False,4,True,True,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,95.45,396.1,True
8266-vbfql,male,False,False,False,4,True,False,fiber optic,False,False,True,True,False,True,month-to-month,True,electronic check,90.4,356.65,False
8181-yhcmf,female,False,True,True,68,False,False,dsl,False,True,True,True,True,True,two year,False,credit card (automatic),60.3,4109.0,False
2240-hsjqd,male,False,False,True,38,True,True,fiber optic,False,True,False,False,False,False,month-to-month,True,mailed check,81.85,3141.7,False
1248-dyxub,male,False,True,True,52,True,True,no,False,False,False,False,False,False,two year,False,mailed check,24.8,1229.1,False
0265-edxbd,male,True,True,False,32,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,74.9,2303.35,True
4115-bnpjy,male,False,True,True,29,True,False,dsl,False,False,True,True,True,True,two year,False,mailed check,75.55,2054.4,False
3167-snqpl,male,True,True,True,38,True,True,fiber optic,False,True,False,False,True,True,month-to-month,False,electronic check,101.15,3741.85,False
4091-tvocn,male,False,False,True,48,True,True,dsl,True,False,True,False,True,True,one year,True,credit card (automatic),78.75,3682.45,False
1098-tdvuq,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,True,bank transfer (automatic),19.25,19.25,False
